Kernel Name,Number of Calls,Average Duration (s),Total Bytes,Total FLOPs (SP),Total FLOPs (DP),Total FLOPs (HP),AI (SP),AI (DP),AI (HP),Achieved Performance (SP),Achieved Performance (DP),Achieved Performance (HP)
advance_xp2_xpyp_module_advance_xp2_xpyp_628_2,1,0.000007,2174,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_xp2_xpyp_module_term_dp1_lhs_5592_1,1,0.000006,386,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_xp2_xpyp_module_term_dp1_lhs_5600_1,1,0.000148,197004095,0,8639950,0,0.000000,0.043857,0.000000,0.000000,0.058227,0.000000
advance_xp2_xpyp_module_solve_xp2_xpyp_with_single_lhs_1647_1,1,0.000099,118088433,0,8639110,0,0.000000,0.073158,0.000000,0.000000,0.087596,0.000000
advance_xp2_xpyp_module_xp2_xpyp_lhs_2651_1,1,0.000632,891025113,0,85709296,0,0.000000,0.096192,0.000000,0.000000,0.135698,0.000000
advance_xp2_xpyp_module_xp2_xpyp_lhs_2665_1,1,0.000293,395594264,0,95181866,0,0.000000,0.240605,0.000000,0.000000,0.325252,0.000000
advance_xp2_xpyp_module_xp2_xpyp_lhs_2686_1,1,0.000008,131,0,0,129420,0.000000,0.000000,991.268382,0.000000,0.000000,0.016852
advance_xp2_xpyp_module_term_tp_rhs_5502_1,1,0.000198,269659038,0,60516154,17107040,0.000000,0.224417,0.063440,0.000000,0.305909,0.086476
advance_xp2_xpyp_module_term_dp1_rhs_5681_1,1,0.000149,200228219,0,17499460,0,0.000000,0.087398,0.000000,0.000000,0.117226,0.000000
advance_xp2_xpyp_module_term_dp1_lhs_5592_2,1,0.000006,255,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_xp2_xpyp_module_term_dp1_lhs_5600_2,1,0.000148,197254651,0,8566074,0,0.000000,0.043426,0.000000,0.000000,0.057829,0.000000
advance_xp2_xpyp_module_xp2_xpyp_rhs_3589_1,1,0.000443,620285327,0,102655700,0,0.000000,0.165498,0.000000,0.000000,0.231791,0.000000
advance_xp2_xpyp_module_xp2_xpyp_rhs_3644_1,1,0.000145,192292810,0,8568840,0,0.000000,0.044561,0.000000,0.000000,0.058995,0.000000
advance_xp2_xpyp_module_xp2_xpyp_rhs_3653_1,1,0.000144,193151466,0,104304772,0,0.000000,0.540015,0.000000,0.000000,0.723856,0.000000
advance_xp2_xpyp_module_xp2_xpyp_rhs_3770_1,1,0.000006,524418,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_xp2_xpyp_module_term_tp_rhs_5502_2,1,0.000198,269853506,0,60380314,17068640,0.000000,0.223752,0.063252,0.000000,0.304779,0.086157
advance_xp2_xpyp_module_term_dp1_rhs_5681_2,1,0.000151,200553362,0,17505180,0,0.000000,0.087284,0.000000,0.000000,0.115653,0.000000
advance_xp2_xpyp_module_term_dp1_lhs_5592_3,1,0.000006,125,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_xp2_xpyp_module_term_dp1_lhs_5600_3,1,0.000147,197327099,0,8637805,0,0.000000,0.043774,0.000000,0.000000,0.058668,0.000000
advance_xp2_xpyp_module_xp2_xpyp_rhs_3589_2,1,0.000443,620162598,0,102840564,0,0.000000,0.165828,0.000000,0.000000,0.232091,0.000000
advance_xp2_xpyp_module_xp2_xpyp_rhs_3644_2,1,0.000144,192825412,0,8684592,0,0.000000,0.045039,0.000000,0.000000,0.060323,0.000000
advance_xp2_xpyp_module_xp2_xpyp_rhs_3653_2,1,0.000143,192142556,0,104415390,0,0.000000,0.543427,0.000000,0.000000,0.728181,0.000000
advance_xp2_xpyp_module_xp2_xpyp_rhs_3770_2,1,0.000006,524417,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_xp2_xpyp_module_term_tp_rhs_5502_3,1,0.000293,411225699,0,60338061,17239446,0.000000,0.146727,0.041922,0.000000,0.205938,0.058839
advance_xp2_xpyp_module_term_dp1_rhs_5681_3,1,0.000150,200218597,0,17510680,0,0.000000,0.087458,0.000000,0.000000,0.117125,0.000000
advance_xp2_xpyp_module_term_dp1_lhs_5592_4,1,0.000006,129,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_xp2_xpyp_module_term_dp1_lhs_5600_4,1,0.000147,196908091,0,8569368,0,0.000000,0.043520,0.000000,0.000000,0.058178,0.000000
advance_xp2_xpyp_module_xp2_xpyp_rhs_3589_3,1,0.000443,620206220,0,102588708,0,0.000000,0.165411,0.000000,0.000000,0.231690,0.000000
advance_xp2_xpyp_module_xp2_xpyp_rhs_3644_3,1,0.000144,193217648,0,8625288,0,0.000000,0.044640,0.000000,0.000000,0.059831,0.000000
advance_xp2_xpyp_module_xp2_xpyp_rhs_3653_3,1,0.000144,192498336,0,104239110,0,0.000000,0.541507,0.000000,0.000000,0.723722,0.000000
advance_xp2_xpyp_module_xp2_xpyp_rhs_3770_3,1,0.000006,524414,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tridiag_lu_solvers_tridiag_lu_solve_multiple_rhs_lhs_291_1,1,0.000007,1572864,0,715968,0,0.000000,0.455200,0.000000,0.000000,0.108612,0.000000
tridiag_lu_solvers_tridiag_lu_solve_multiple_rhs_lhs_298_1,1,0.000259,334214370,0,112487934,0,0.000000,0.336574,0.000000,0.000000,0.433874,0.000000
tridiag_lu_solvers_tridiag_lu_solve_multiple_rhs_lhs_307_1,1,0.000007,2097279,0,779460,0,0.000000,0.371653,0.000000,0.000000,0.113294,0.000000
tridiag_lu_solvers_tridiag_lu_solve_multiple_rhs_lhs_314_1,1,0.000712,955865513,0,77537493,0,0.000000,0.081118,0.000000,0.000000,0.108945,0.000000
tridiag_lu_solvers_tridiag_lu_solve_multiple_rhs_lhs_327_1,1,0.000424,537593994,0,51900576,0,0.000000,0.096542,0.000000,0.000000,0.122499,0.000000
advance_xp2_xpyp_module_solve_xp2_xpyp_with_single_lhs_1825_1,1,0.000297,403822330,0,0,17436492,0.000000,0.000000,0.043179,0.000000,0.000000,0.058793
diffusion_diffusion_zm_lhs_831_3,1,0.000149,199651954,0,17351928,0,0.000000,0.086911,0.000000,0.000000,0.116612,0.000000
grid_class_gradzt_2d_2664_20,1,0.000149,198429887,0,17221464,0,0.000000,0.086789,0.000000,0.000000,0.115785,0.000000
grid_class_gradzt_2d_2678_20,1,0.000006,1048706,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
diffusion_diffusion_zm_lhs_842_3,1,0.000150,200315883,0,17514860,17514860,0.000000,0.087436,0.087436,0.000000,0.117128,0.117128
diffusion_diffusion_zm_lhs_852_3,1,0.000007,1048836,0,120720,0,0.000000,0.115099,0.000000,0.000000,0.016191,0.000000
diffusion_diffusion_zm_lhs_861_3,1,0.000260,328094566,0,34411320,16923600,0.000000,0.104882,0.051581,0.000000,0.132254,0.065043
diffusion_diffusion_zm_lhs_877_3,1,0.000008,1048960,0,120680,0,0.000000,0.115047,0.000000,0.000000,0.015085,0.000000
diffusion_diffusion_zm_lhs_893_3,1,0.000009,3146113,0,383673,0,0.000000,0.121951,0.000000,0.000000,0.043919,0.000000
diffusion_diffusion_zm_lhs_934_3,1,0.000398,545223717,0,147244140,0,0.000000,0.270062,0.000000,0.000000,0.370243,0.000000
diffusion_diffusion_zm_lhs_990_3,1,0.000009,3146108,0,387764,0,0.000000,0.123252,0.000000,0.000000,0.042518,0.000000
advance_xp2_xpyp_module_term_dp1_lhs_5592_5,1,0.000006,130,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_xp2_xpyp_module_term_dp1_lhs_5600_5,1,0.000147,197349691,0,8544744,0,0.000000,0.043297,0.000000,0.000000,0.058074,0.000000
advance_xp2_xpyp_module_term_dp1_lhs_5592_6,1,0.000005,130,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_xp2_xpyp_module_term_dp1_lhs_5600_6,1,0.000147,196831386,0,8686260,0,0.000000,0.044130,0.000000,0.000000,0.059216,0.000000
advance_xp2_xpyp_module_advance_xp2_xpyp_724_1,1,0.000147,196891968,0,17230510,17230510,0.000000,0.087513,0.087513,0.000000,0.117464,0.117464
advance_xp2_xpyp_module_xp2_xpyp_lhs_2651_2,1,0.000630,891021361,0,85576244,0,0.000000,0.096043,0.000000,0.000000,0.135728,0.000000
advance_xp2_xpyp_module_xp2_xpyp_lhs_2665_2,1,0.000293,395213190,0,95175288,0,0.000000,0.240820,0.000000,0.000000,0.324804,0.000000
advance_xp2_xpyp_module_xp2_xpyp_lhs_2686_2,1,0.000009,515,0,0,129942,0.000000,0.000000,252.530317,0.000000,0.000000,0.015152
advance_xp2_xpyp_module_xp2_xpyp_uv_rhs_3210_1,1,0.000196,268814017,0,25953246,0,0.000000,0.096547,0.000000,0.000000,0.132328,0.000000
advance_xp2_xpyp_module_term_pr1_5809_1,1,0.000244,341342884,0,94825608,0,0.000000,0.277802,0.000000,0.000000,0.388070,0.000000
advance_xp2_xpyp_module_term_pr2_5925_1,1,0.000409,554245462,16919120,233751000,0,0.030526,0.421746,0.000000,0.041400,0.571977,0.000000
advance_xp2_xpyp_module_term_tp_rhs_5502_4,1,0.000198,270072595,0,60305136,17107840,0.000000,0.223292,0.063345,0.000000,0.303957,0.086229
advance_xp2_xpyp_module_xp2_xpyp_uv_rhs_3237_1,1,0.000547,762322377,0,137666529,16686852,0.000000,0.180588,0.021889,0.000000,0.251849,0.030527
advance_xp2_xpyp_module_xp2_xpyp_uv_rhs_3266_1,1,0.000144,192997695,0,103941760,0,0.000000,0.538565,0.000000,0.000000,0.721657,0.000000
advance_xp2_xpyp_module_xp2_xpyp_uv_rhs_3369_1,1,0.000006,524417,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_xp2_xpyp_module_xp2_xpyp_uv_rhs_3210_2,1,0.000197,268534793,0,25995066,0,0.000000,0.096803,0.000000,0.000000,0.132153,0.000000
advance_xp2_xpyp_module_term_pr1_5809_2,1,0.000246,341476652,0,94759486,0,0.000000,0.277499,0.000000,0.000000,0.385628,0.000000
advance_xp2_xpyp_module_term_pr2_5925_2,1,0.000409,554290904,16929570,233895375,0,0.030543,0.421972,0.000000,0.041423,0.572286,0.000000
advance_xp2_xpyp_module_term_tp_rhs_5502_5,1,0.000198,269902514,0,60345180,17119200,0.000000,0.223581,0.063427,0.000000,0.304897,0.086496
advance_xp2_xpyp_module_xp2_xpyp_uv_rhs_3237_2,1,0.000546,762387473,0,138225549,16754612,0.000000,0.181306,0.021977,0.000000,0.253287,0.030701
advance_xp2_xpyp_module_xp2_xpyp_uv_rhs_3266_2,1,0.000144,192961482,0,104036400,0,0.000000,0.539156,0.000000,0.000000,0.723601,0.000000
advance_xp2_xpyp_module_xp2_xpyp_uv_rhs_3369_2,1,0.000006,524414,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tridiag_lu_solvers_tridiag_lu_solve_multiple_rhs_lhs_291_2,1,0.000006,1572994,0,718910,0,0.000000,0.457033,0.000000,0.000000,0.113464,0.000000
tridiag_lu_solvers_tridiag_lu_solve_multiple_rhs_lhs_298_2,1,0.000261,334137712,0,112740000,0,0.000000,0.337406,0.000000,0.000000,0.431385,0.000000
tridiag_lu_solvers_tridiag_lu_solve_multiple_rhs_lhs_307_2,1,0.000007,2097279,0,775764,0,0.000000,0.369891,0.000000,0.000000,0.111205,0.000000
tridiag_lu_solvers_tridiag_lu_solve_multiple_rhs_lhs_314_2,1,0.000409,560099668,0,51750230,0,0.000000,0.092395,0.000000,0.000000,0.126462,0.000000
tridiag_lu_solvers_tridiag_lu_solve_multiple_rhs_lhs_327_2,1,0.000253,332331489,0,34650000,0,0.000000,0.104263,0.000000,0.000000,0.137204,0.000000
advance_xp2_xpyp_module_advance_xp2_xpyp_868_1,1,0.000196,263477342,0,0,17295112,0.000000,0.000000,0.065642,0.000000,0.000000,0.088414
fill_holes_fill_holes_vertical_134_5,1,0.000128,70401890,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
fill_holes_fill_holes_vertical_134_6,1,0.000138,262258,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
fill_holes_fill_holes_vertical_155_1,1,0.000149,199966665,0,8724925,0,0.000000,0.043632,0.000000,0.000000,0.058522,0.000000
fill_holes_fill_holes_vertical_166_1,1,0.001017,131415829,0,123384381,15561994,0.000000,0.938885,0.118418,0.000000,0.121373,0.015308
fill_holes_fill_holes_vertical_192_1,1,0.000182,133880179,0,74258625,0,0.000000,0.554665,0.000000,0.000000,0.407191,0.000000
fill_holes_fill_holes_vertical_256_1,1,0.000128,70409683,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
fill_holes_fill_holes_vertical_256_2,1,0.000137,262220,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
fill_holes_fill_holes_vertical_283_1,1,0.000006,127,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
fill_holes_fill_holes_vertical_290_1,1,0.000103,139698825,0,25872960,0,0.000000,0.185205,0.000000,0.000000,0.250241,0.000000
fill_holes_fill_holes_vertical_301_1,1,0.000099,123522688,0,852352,0,0.000000,0.006900,0.000000,0.000000,0.008576,0.000000
fill_holes_fill_holes_vertical_324_1,1,0.000103,139117269,0,17212836,0,0.000000,0.123729,0.000000,0.000000,0.167518,0.000000
fill_holes_fill_holes_vertical_333_1,1,0.000160,170307156,0,27810864,0,0.000000,0.163298,0.000000,0.000000,0.174062,0.000000
fill_holes_fill_holes_vertical_134_7,1,0.000128,70399463,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
fill_holes_fill_holes_vertical_134_8,1,0.000136,262467,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
fill_holes_fill_holes_vertical_134_9,1,0.000128,70410601,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
fill_holes_fill_holes_vertical_134_10,1,0.000137,262458,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
fill_holes_fill_holes_vertical_155_2,1,0.000149,200377798,0,8752205,0,0.000000,0.043679,0.000000,0.000000,0.058629,0.000000
fill_holes_fill_holes_vertical_166_2,1,0.001026,131138013,0,123085236,15524264,0.000000,0.938593,0.118381,0.000000,0.119923,0.015125
fill_holes_fill_holes_vertical_192_2,1,0.000217,198943948,0,127459635,0,0.000000,0.640681,0.000000,0.000000,0.587307,0.000000
fill_holes_fill_holes_vertical_256_3,1,0.000128,70411731,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
fill_holes_fill_holes_vertical_256_4,1,0.000138,262202,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
fill_holes_fill_holes_vertical_283_2,1,0.000005,126,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
fill_holes_fill_holes_vertical_290_2,1,0.000103,139674920,0,25853040,0,0.000000,0.185094,0.000000,0.000000,0.252156,0.000000
fill_holes_fill_holes_vertical_301_2,1,0.000100,123320798,0,842264,0,0.000000,0.006830,0.000000,0.000000,0.008409,0.000000
fill_holes_fill_holes_vertical_324_2,1,0.000103,139020138,0,17337120,0,0.000000,0.124709,0.000000,0.000000,0.167580,0.000000
fill_holes_fill_holes_vertical_333_2,1,0.000122,141383900,259452,28280268,0,0.001835,0.200025,0.000000,0.002125,0.231654,0.000000
fill_holes_fill_holes_vertical_134_11,1,0.000128,70413132,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
fill_holes_fill_holes_vertical_134_12,1,0.000138,262224,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
fill_holes_fill_holes_vertical_155_3,1,0.000151,200131144,0,8668512,0,0.000000,0.043314,0.000000,0.000000,0.057526,0.000000
fill_holes_fill_holes_vertical_166_3,1,0.001015,128319530,0,123175590,15535660,0.000000,0.959913,0.121070,0.000000,0.121412,0.015313
fill_holes_fill_holes_vertical_192_3,1,0.000218,198958528,0,127288805,0,0.000000,0.639776,0.000000,0.000000,0.583679,0.000000
fill_holes_fill_holes_vertical_256_5,1,0.000128,70414311,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
fill_holes_fill_holes_vertical_256_6,1,0.000136,262442,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
fill_holes_fill_holes_vertical_283_3,1,0.000005,130,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
fill_holes_fill_holes_vertical_290_3,1,0.000102,139754906,0,25826127,0,0.000000,0.184796,0.000000,0.000000,0.252208,0.000000
fill_holes_fill_holes_vertical_301_3,1,0.000099,123370145,0,839224,0,0.000000,0.006802,0.000000,0.000000,0.008446,0.000000
fill_holes_fill_holes_vertical_324_3,1,0.000103,139063661,0,17275562,0,0.000000,0.124228,0.000000,0.000000,0.167972,0.000000
fill_holes_fill_holes_vertical_333_3,1,0.000120,141404198,258822,28211598,0,0.001830,0.199510,0.000000,0.002152,0.234534,0.000000
advance_xp2_xpyp_module_advance_xp2_xpyp_967_1,1,0.000152,200532023,17411328,150898176,0,0.086826,0.752489,0.000000,0.114911,0.995896,0.000000
clip_explicit_clip_variance_995_1,1,0.000216,139472687,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
grid_class_zt2zm_gpu_1650_29,1,0.000197,269771482,0,25626720,0,0.000000,0.094994,0.000000,0.000000,0.130090,0.000000
grid_class_zt2zm_gpu_1666_29,1,0.000008,2621698,0,193350,0,0.000000,0.073750,0.000000,0.000000,0.025494,0.000000
advance_xp2_xpyp_module_advance_xp2_xpyp_1020_1,1,0.000106,141037783,0,17525120,17525120,0.000000,0.124258,0.124258,0.000000,0.165807,0.165807
advance_xp2_xpyp_module_advance_xp2_xpyp_1071_1,1,0.000152,200312601,17414352,150924384,0,0.086936,0.753444,0.000000,0.114834,0.995228,0.000000
clip_explicit_clip_variance_995_2,1,0.000215,139464673,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_xp2_xpyp_module_advance_xp2_xpyp_1108_1,1,0.000070,49823639,0,0,17514666,0.000000,0.000000,0.351533,0.000000,0.000000,0.250267
clip_explicit_clip_variance_995_3,1,0.000216,139483050,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_xp2_xpyp_module_advance_xp2_xpyp_1133_1,1,0.000102,120522998,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_xp2_xpyp_module_advance_xp2_xpyp_1155_1,1,0.000070,50044560,0,0,17526366,0.000000,0.000000,0.350215,0.000000,0.000000,0.250778
clip_explicit_clip_variance_995_4,1,0.000217,139464925,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_xp2_xpyp_module_advance_xp2_xpyp_1179_1,1,0.000102,120552290,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
clip_explicit_clip_covar_599_5,1,0.000208,279682422,0,132472399,0,0.000000,0.473653,0.000000,0.000000,0.637279,0.000000
clip_explicit_clip_covar_629_5,1,0.000005,127,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
clip_explicit_clip_covar_599_6,1,0.000199,268842326,0,130095798,0,0.000000,0.483911,0.000000,0.000000,0.654669,0.000000
clip_explicit_clip_covar_629_6,1,0.000005,129,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
clip_explicit_clip_covar_599_7,1,0.000197,268912441,0,130118331,0,0.000000,0.483869,0.000000,0.000000,0.659883,0.000000
clip_explicit_clip_covar_629_7,1,0.000005,127,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
clip_explicit_clip_covar_599_8,1,0.000198,268984503,0,129949515,0,0.000000,0.483112,0.000000,0.000000,0.655305,0.000000
clip_explicit_clip_covar_629_8,1,0.000005,128,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
clip_explicit_clip_covar_599_9,1,0.000199,269068730,0,130299858,0,0.000000,0.484262,0.000000,0.000000,0.655168,0.000000
clip_explicit_clip_covar_629_9,1,0.000005,128,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_wp2_wp3_module_advance_wp2_wp3_486_1,1,0.000088,50914418,0,34858440,17335008,0.000000,0.684648,0.340473,0.000000,0.398000,0.197924
advance_wp2_wp3_module_advance_wp2_wp3_508_1,1,0.000086,51644156,0,35143296,0,0.000000,0.680489,0.000000,0.000000,0.410860,0.000000
advance_wp2_wp3_module_advance_wp2_wp3_531_1,1,0.000100,120207454,0,8785808,0,0.000000,0.073089,0.000000,0.000000,0.087830,0.000000
advance_wp2_wp3_module_advance_wp2_wp3_541_1,1,0.000103,124206104,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_wp2_wp3_module_advance_wp2_wp3_551_1,1,0.000152,69900969,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_wp2_wp3_module_advance_wp2_wp3_551_2,1,0.000138,262423,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_wp2_wp3_module_advance_wp2_wp3_564_1,1,0.000152,69888297,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_wp2_wp3_module_advance_wp2_wp3_564_2,1,0.000137,262448,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_wp2_wp3_module_advance_wp2_wp3_596_1,1,0.000105,125064837,0,8722584,17445168,0.000000,0.069744,0.139489,0.000000,0.083129,0.166258
advance_wp2_wp3_module_advance_wp2_wp3_606_1,1,0.000106,126383310,0,8725409,17450818,0.000000,0.069039,0.138079,0.000000,0.082179,0.164357
advance_wp2_wp3_module_advance_wp2_wp3_660_1,1,0.000105,125410652,0,96798290,0,0.000000,0.771851,0.000000,0.000000,0.918041,0.000000
grid_class_zm2zt_gpu_2281_23,1,0.000199,271820210,0,25753440,0,0.000000,0.094744,0.000000,0.000000,0.129472,0.000000
advance_wp2_wp3_module_advance_wp2_wp3_678_1,1,0.000069,49358465,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_wp2_wp3_module_advance_wp2_wp3_687_1,1,0.000453,677130567,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
grid_class_zt2zm_gpu_1650_30,1,0.000197,269828536,0,25642680,0,0.000000,0.095033,0.000000,0.000000,0.129981,0.000000
grid_class_zt2zm_gpu_1666_30,1,0.000008,2621825,0,195360,0,0.000000,0.074513,0.000000,0.000000,0.025979,0.000000
grid_class_zm2zt_gpu_2281_24,1,0.000200,271833605,0,25851000,0,0.000000,0.095099,0.000000,0.000000,0.129400,0.000000
grid_class_zm2zt_gpu_2281_25,1,0.000199,271953116,0,25738800,0,0.000000,0.094644,0.000000,0.000000,0.129169,0.000000
grid_class_zt2zm_gpu_1650_31,1,0.000198,269657184,0,25620240,0,0.000000,0.095010,0.000000,0.000000,0.129699,0.000000
grid_class_zt2zm_gpu_1666_31,1,0.000008,2621956,0,189630,0,0.000000,0.072324,0.000000,0.000000,0.024487,0.000000
grid_class_zm2zt_gpu_2281_26,1,0.000199,271749900,0,25797120,0,0.000000,0.094930,0.000000,0.000000,0.129358,0.000000
grid_class_zt2zm_gpu_1650_32,1,0.000199,269921972,0,25557480,0,0.000000,0.094685,0.000000,0.000000,0.128611,0.000000
grid_class_zt2zm_gpu_1666_32,1,0.000008,2621827,0,194940,0,0.000000,0.074353,0.000000,0.000000,0.025704,0.000000
advance_wp2_wp3_module_wp3_term_pr_turb_rhs_5157_1,1,0.000004,130,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_wp2_wp3_module_wp3_term_pr_turb_rhs_5182_1,1,0.000295,410111705,0,76571502,0,0.000000,0.186709,0.000000,0.000000,0.259642,0.000000
advance_wp2_wp3_module_wp3_term_pr_dfsn_rhs_5276_1,1,0.000393,552758363,0,61434373,17184440,0.000000,0.111141,0.031089,0.000000,0.156337,0.043731
advance_wp2_wp3_module_wp3_term_pr_dfsn_rhs_5285_1,1,0.000005,130,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_wp2_wp3_module_wp3_term_pr_dfsn_rhs_5294_1,1,0.000294,409910417,0,67759016,0,0.000000,0.165302,0.000000,0.000000,0.230485,0.000000
advance_wp2_wp3_module_wp2_term_pr_dfsn_rhs_3961_1,1,0.000197,270935888,0,17440088,0,0.000000,0.064370,0.000000,0.000000,0.088489,0.000000
advance_wp2_wp3_module_wp2_term_pr_dfsn_rhs_3969_1,1,0.000246,341922663,0,51743680,0,0.000000,0.151332,0.000000,0.000000,0.210244,0.000000
advance_wp2_wp3_module_wp2_term_pr_dfsn_rhs_3979_1,1,0.000006,524414,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
diffusion_diffusion_zm_lhs_831_4,1,0.000148,199275189,0,17314776,0,0.000000,0.086889,0.000000,0.000000,0.116790,0.000000
grid_class_gradzt_2d_2664_21,1,0.000149,198404379,0,17187336,0,0.000000,0.086628,0.000000,0.000000,0.115680,0.000000
grid_class_gradzt_2d_2678_21,1,0.000006,1048704,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
diffusion_diffusion_zm_lhs_842_4,1,0.000150,200644118,0,17364888,17364888,0.000000,0.086546,0.086546,0.000000,0.116075,0.116075
diffusion_diffusion_zm_lhs_852_4,1,0.000008,1048835,0,122700,0,0.000000,0.116987,0.000000,0.000000,0.015276,0.000000
diffusion_diffusion_zm_lhs_861_4,1,0.000261,327882241,0,34305058,16871340,0.000000,0.104626,0.051455,0.000000,0.131328,0.064588
diffusion_diffusion_zm_lhs_877_4,1,0.000008,1048962,0,128480,0,0.000000,0.122483,0.000000,0.000000,0.015266,0.000000
diffusion_diffusion_zm_lhs_893_4,1,0.000009,3146243,0,381212,0,0.000000,0.121164,0.000000,0.000000,0.044451,0.000000
diffusion_diffusion_zm_lhs_934_4,1,0.000398,545544008,0,147625280,0,0.000000,0.270602,0.000000,0.000000,0.371082,0.000000
diffusion_diffusion_zm_lhs_990_4,1,0.000009,3146239,0,391221,0,0.000000,0.124346,0.000000,0.000000,0.043977,0.000000
diffusion_diffusion_zt_lhs_323_1,1,0.000105,126568956,0,8697936,0,0.000000,0.068721,0.000000,0.000000,0.082667,0.000000
diffusion_diffusion_zt_lhs_402_1,1,0.000009,3146236,0,387549,0,0.000000,0.123179,0.000000,0.000000,0.042198,0.000000
diffusion_diffusion_zt_lhs_443_1,1,0.000393,537930603,0,128876762,0,0.000000,0.239579,0.000000,0.000000,0.328044,0.000000
diffusion_diffusion_zt_lhs_499_1,1,0.000009,3145981,0,381122,0,0.000000,0.121146,0.000000,0.000000,0.042842,0.000000
advance_wp2_wp3_module_wp2_term_pr1_rhs_3864_1,1,0.000005,129,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_wp2_wp3_module_wp2_term_pr1_rhs_3873_1,1,0.000197,269721563,17028160,155807664,0,0.063132,0.577661,0.000000,0.086652,0.792866,0.000000
advance_wp2_wp3_module_wp2_term_pr1_lhs_3438_1,1,0.000004,130,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_wp2_wp3_module_wp2_term_pr1_lhs_3448_1,1,0.000105,124142759,17305904,147324936,0,0.139403,1.186738,0.000000,0.164081,1.396816,0.000000
advance_wp2_wp3_module_advance_wp2_wp3_783_1,1,0.000004,128,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
